episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
5044, 2052.134299457073, 1, 5.5366713659987, 146, 1844805,                                             1000000, 0.0, 5775.07373046875
5045, 1482.147127598524, 1, 13.93186198299918, 353, 1845158,                                             1000000, 0.0, 5354.1875
5046, 800.0145176500082, 1, 22.3910884550005, 576, 1845734,                                             1000000, 0.0, 4099.412109375
5047, 846.2732125818729, 1, 15.92773093300093, 399, 1846133,                                             1000000, 0.0, 4130.83349609375
5048, -1480.7799171507359, 1, 35.60815670699958, 906, 1847039,                                             1000000, 0.0, 5386.4267578125
5049, 907.7876952886581, 1, 21.153346311999485, 523, 1847562,                                             1000000, 0.0, 4579.5068359375
5050, -4524.2034276127815, 2, 11.935104403000878, 294, 1847856,                                             1000000, 0.0, 5205.0966796875
5051, -3649.1925993561745, 3, 13.726630844999818, 343, 1848199,                                             1000000, 0.0, 5038.1328125
5052, 2108.517124712467, 1, 5.712907876000827, 133, 1848332,                                             1000000, 0.0, 5335.4287109375
5053, 1338.606738269329, 1, 13.35255849799978, 334, 1848666,                                             1000000, 0.0, 5301.49462890625
5054, -2733.0663871765137, 2, 1.5032336539989046, 30, 1848696,                                             1000000, 0.0, 7299.8955078125
5055, 35.3148495554924, 1, 20.16347550700084, 504, 1849200,                                             1000000, 0.0, 5202.05712890625
5056, -2943.1242929697037, 3, 4.514430877999985, 107, 1849307,                                             1000000, 0.0, 3470.0341796875
5057, 1206.597571104765, 1, 10.529456161999406, 258, 1849565,                                             1000000, 0.0, 5025.72119140625
5058, -3934.7238416671753, 3, 3.3253693970000313, 83, 1849648,                                             1000000, 0.0, 6690.95166015625
5059, 965.6859124600887, 1, 20.154043824000837, 493, 1850141,                                             1000000, 0.0, 6807.23583984375
5060, -2688.0454120635986, 3, 5.528183893999085, 132, 1850273,                                             1000000, 0.0, 6112.18603515625
5061, -4525.076612174511, 3, 15.292812477999178, 365, 1850638,                                             1000000, 0.0, 5502.08935546875
5062, 1988.6260181367397, 1, 6.534388506999676, 154, 1850792,                                             1000000, 0.0, 5995.13525390625
5063, -3613.3802038431168, 2, 14.137076966000677, 332, 1851124,                                             1000000, 0.0, 4889.36962890625
5064, 1277.4911456555128, 1, 17.562511632000678, 407, 1851531,                                             1000000, 0.0, 5380.59912109375
5065, -5241.4737902879715, 3, 32.58748721200027, 753, 1852284,                                             1000000, 0.0, 5340.87060546875
5066, -3771.4784803390503, 2, 11.948191813999074, 276, 1852560,                                             1000000, 0.0, 6046.1591796875
5067, 425.42371279001236, 1, 25.595126959999106, 592, 1853152,                                             1000000, 0.0, 5842.48291015625
5068, -3964.832697212696, 2, 21.33864435400028, 482, 1853634,                                             1000000, 0.0, 5338.18212890625
5069, 1633.8499196767807, 1, 9.540844907000064, 218, 1853852,                                             1000000, 0.0, 5003.43212890625
5070, 1639.6987289190292, 1, 11.532809461001307, 265, 1854117,                                             1000000, 0.0, 5670.173828125
5071, -3186.1266877651215, 2, 9.283965398000873, 210, 1854327,                                             1000000, 0.0, 5716.947265625
5072, -3680.763952076435, 1, 48.22457126700101, 1108, 1855435,                                             1000000, 0.0, 5566.09912109375
5073, -3375.1127807199955, 3, 13.53500311299831, 300, 1855735,                                             1000000, 0.0, 5812.029296875
5074, -596.4818477928638, 1, 21.155693910999616, 459, 1856194,                                             1000000, 0.0, 4914.28564453125
5075, 970.5136452317238, 1, 23.981041184000787, 528, 1856722,                                             1000000, 0.0, 5011.64453125
5076, -3747.805299758911, 2, 9.522527972001626, 201, 1856923,                                             1000000, 0.0, 5580.90673828125
5077, -4657.9028306007385, 3, 14.96053122000012, 317, 1857240,                                             1000000, 0.0, 5644.1279296875
5078, 2041.1423337459564, 1, 7.1149519749997125, 142, 1857382,                                             1000000, 0.0, 4342.26513671875
5079, -4150.6781767606735, 2, 18.1609370089991, 387, 1857769,                                             1000000, 0.0, 4917.36572265625
5080, 1916.0060557127, 1, 10.142538463000164, 214, 1857983,                                             1000000, 0.0, 4468.24462890625
5081, 912.5845271945, 1, 22.835267599999497, 480, 1858463,                                             1000000, 0.0, 6287.46875
5082, -1551.9346325993538, 1, 23.765363077000075, 507, 1858970,                                             1000000, 0.0, 5298.8056640625
5083, 1038.1160299777985, 1, 19.148109183999622, 412, 1859382,                                             1000000, 0.0, 5308.4658203125
5084, 2052.8550392091274, 1, 7.939352997998867, 175, 1859557,                                             1000000, 0.0, 5038.3466796875
5085, 1799.5724614560604, 1, 10.125388972999644, 210, 1859767,                                             1000000, 0.0, 5210.1328125
5086, 1435.571120262146, 1, 21.172345466999104, 456, 1860223,                                             1000000, 0.0, 5154.00341796875
5087, -4071.514216989279, 2, 29.976940425000066, 648, 1860871,                                             1000000, 0.0, 5536.82568359375
5088, -129.02741113305092, 1, 20.971707228000014, 453, 1861324,                                             1000000, 0.0, 5133.30126953125
5089, -3199.3145903348923, 3, 8.520462802000111, 182, 1861506,                                             1000000, 0.0, 4935.3779296875
5090, -603.6582027673721, 1, 31.80533024899887, 701, 1862207,                                             1000000, 0.0, 5614.17626953125
5091, 279.2797602415085, 1, 31.866864039000575, 701, 1862908,                                             1000000, 0.0, 5627.44140625
5092, 1499.7247587442398, 1, 9.538055961998907, 206, 1863114,                                             1000000, 0.0, 5721.49755859375
5093, 968.1332465410233, 1, 19.548352243999034, 420, 1863534,                                             1000000, 0.0, 4489.7314453125
5094, -733.6097627878189, 1, 33.00611585700062, 730, 1864264,                                             1000000, 0.0, 4782.9580078125
5095, 1562.6054948866367, 1, 16.74364112600051, 372, 1864636,                                             1000000, 0.0, 5928.05126953125
5096, -290.38238564133644, 1, 37.598585042000195, 832, 1865468,                                             1000000, 0.0, 4824.02587890625
5097, -4304.44781178236, 2, 24.77865580300022, 557, 1866025,                                             1000000, 0.0, 5101.7529296875
5098, 1477.8204129338264, 1, 15.151528542999586, 340, 1866365,                                             1000000, 0.0, 3951.8017578125
5099, -846.2535644769669, 1, 24.16694924100011, 554, 1866919,                                             1000000, 0.0, 5866.3828125
5100, -460.33440816402435, 1, 26.36806322099983, 615, 1867534,                                             1000000, 0.0, 5470.4677734375
5101, -528.007347881794, 1, 21.879780555000252, 496, 1868030,                                             1000000, 0.0, 5061.07666015625
