episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1701, 2212.1161541491747, 1, 2.3190248349999933, 103, 1501342,                                             1000000, 0.0, 2026.0576171875
1702, -94.14011400938034, 1, 12.54953569600002, 674, 1502016,                                             1000000, 0.0, 2584.77587890625
1703, -8104.839155316353, 2, 15.548859457999981, 807, 1502823,                                             1000000, 0.0, 2456.00146484375
1704, 1466.8048545718193, 1, 6.524431949000018, 345, 1503168,                                             1000000, 0.0, 3096.34228515625
1705, -13090.28475767374, 3, 31.179853072000014, 1665, 1504833,                                             1000000, 0.0, 2455.626953125
1706, 907.8817001283169, 1, 8.933941271000037, 477, 1505310,                                             1000000, 0.0, 2317.992431640625
1707, -14039.892026722431, 2, 35.38778656599999, 1881, 1507191,                                             1000000, 0.0, 2587.981689453125
1708, 89.4830105304718, 1, 10.74171035500001, 577, 1507768,                                             1000000, 0.0, 2591.111083984375
1709, -2860.883455514908, 2, 2.307169160000001, 104, 1507872,                                             1000000, 0.0, 3594.14208984375
1710, 1103.2005111575127, 1, 8.13878442600003, 433, 1508305,                                             1000000, 0.0, 2884.048828125
1711, -4291.013062477112, 3, 10.07583097700001, 523, 1508828,                                             1000000, 0.0, 2596.852783203125
1712, -4787.83115541935, 2, 10.74281914400001, 567, 1509395,                                             1000000, 0.0, 2898.77587890625
1713, -2231.8225985467434, 1, 13.730369161999988, 726, 1510121,                                             1000000, 0.0, 2894.21142578125
1714, -3686.550229072571, 2, 4.327527490000023, 230, 1510351,                                             1000000, 0.0, 2943.703369140625
1715, 50.79770565032959, 1, 16.147890174999986, 843, 1511194,                                             1000000, 0.0, 2473.499267578125
1716, -2074.363642245531, 1, 20.559059477000005, 1092, 1512286,                                             1000000, 0.0, 2575.2763671875
1717, -3948.2695450782776, 2, 6.113876445000017, 310, 1512596,                                             1000000, 0.0, 3073.199462890625
1718, -869.6268107742071, 1, 14.939322260999973, 791, 1513387,                                             1000000, 0.0, 2920.43798828125
1719, -4301.697372913361, 2, 7.334216101999914, 395, 1513782,                                             1000000, 0.0, 2472.450927734375
1720, 771.6455007195473, 1, 14.14980382400006, 768, 1514550,                                             1000000, 0.0, 2751.6640625
1721, -10525.060778439045, 2, 17.911191370999973, 959, 1515509,                                             1000000, 0.0, 2557.768310546875
1722, -4404.248291730881, 2, 8.922190527999987, 460, 1515969,                                             1000000, 0.0, 2646.022705078125
1723, -4859.101563870907, 2, 13.54525064400002, 727, 1516696,                                             1000000, 0.0, 2677.08349609375
