episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1701, 2277.696264863014, 1, 1.9471476609996898, 89, 1501328,                                             1000000, 0.0, 2382.461669921875
1702, -6719.4390342235565, 2, 9.323761463999745, 443, 1501771,                                             1000000, 0.0, 2457.93896484375
1703, -1206.009912699461, 1, 12.742838896000194, 625, 1502396,                                             1000000, 0.0, 2769.988525390625
1704, -8091.065505385399, 2, 28.367615570999988, 1370, 1503766,                                             1000000, 0.0, 2468.119873046875
1705, 1346.5032494217157, 1, 10.744059475000086, 514, 1504280,                                             1000000, 0.0, 2266.395263671875
1706, -5303.083100408316, 1, 30.777195348000078, 1481, 1505761,                                             1000000, 0.0, 2473.44873046875
1707, -3676.247241258621, 2, 5.329528122999818, 252, 1506013,                                             1000000, 0.0, 3032.80517578125
1708, 903.3911406099796, 1, 14.751028962999953, 697, 1506710,                                             1000000, 0.0, 2662.196044921875
1709, -5353.216614723206, 2, 8.737105697000061, 416, 1507126,                                             1000000, 0.0, 2307.626708984375
1710, 378.0028387904167, 1, 15.737873383000078, 746, 1507872,                                             1000000, 0.0, 2676.079345703125
1711, -4258.625693976879, 2, 10.64032384400025, 506, 1508378,                                             1000000, 0.0, 2446.32275390625
1712, -1405.0062102079391, 1, 20.746321484999953, 987, 1509365,                                             1000000, 0.0, 2718.794189453125
1713, -8268.374766588211, 2, 27.17075549099991, 1304, 1510669,                                             1000000, 0.0, 2519.563720703125
1714, 1442.432610154152, 1, 13.750869341999987, 650, 1511319,                                             1000000, 0.0, 2715.36328125
1715, -6421.7821654081345, 2, 8.922934024999904, 405, 1511724,                                             1000000, 0.0, 3097.264404296875
1716, -3249.5689000487328, 2, 7.720943247999912, 357, 1512081,                                             1000000, 0.0, 2812.919189453125
1717, 416.4465832710266, 1, 18.35868041699996, 876, 1512957,                                             1000000, 0.0, 2759.890380859375
