episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1701, 2182.4980961084366, 1, 2.1539420669869287, 104, 1501343,                                             1000000, 0.0, 3073.645751953125
1702, -4726.899495840073, 2, 6.516540358992643, 349, 1501692,                                             1000000, 0.0, 2866.646240234375
1703, -4595.3386788368225, 2, 10.336968443996739, 579, 1502271,                                             1000000, 0.0, 2704.953857421875
1704, -5238.98533052206, 2, 11.745679843996186, 652, 1502923,                                             1000000, 0.0, 2572.6318359375
1705, -7760.014029204845, 2, 15.737589510012185, 877, 1503800,                                             1000000, 0.0, 2578.410400390625
1706, 911.7672723531723, 1, 8.530383596997126, 475, 1504275,                                             1000000, 0.0, 2914.517333984375
1707, 232.58483588695526, 1, 17.544546851990162, 970, 1505245,                                             1000000, 0.0, 2672.57421875
1708, -4978.770230770111, 2, 10.531390092990478, 574, 1505819,                                             1000000, 0.0, 2282.744140625
1709, -3374.856257289648, 1, 19.167275822008378, 1077, 1506896,                                             1000000, 0.0, 2798.837158203125
1710, -3878.9960110783577, 1, 22.575959408000926, 1268, 1508164,                                             1000000, 0.0, 2698.766357421875
1711, -4563.732536792755, 2, 4.120370908000041, 219, 1508383,                                             1000000, 0.0, 3312.101318359375
1712, -604.9108825325966, 1, 17.15503278300457, 970, 1509353,                                             1000000, 0.0, 2704.06494140625
1713, -7048.446473121643, 2, 5.920047856998281, 315, 1509668,                                             1000000, 0.0, 3222.9736328125
1714, 290.4833823442459, 1, 13.35108149300504, 748, 1510416,                                             1000000, 0.0, 2731.6630859375
1715, -3761.096668243408, 2, 4.322611670999322, 211, 1510627,                                             1000000, 0.0, 2522.809326171875
1716, 1037.3084922730923, 1, 10.740932800006703, 598, 1511225,                                             1000000, 0.0, 2721.086181640625
1717, -7755.198966443539, 2, 23.763022762010223, 1325, 1512550,                                             1000000, 0.0, 3111.773681640625
1718, 696.6034708023071, 1, 12.743017467000755, 714, 1513264,                                             1000000, 0.0, 2699.598876953125
1719, -3270.3376046419144, 1, 24.95810616799281, 1400, 1514664,                                             1000000, 0.0, 2720.87060546875
