episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
78, -6308.771482348442, 2, 21.767975690003368, 1069, 64828,                                             64828, 0.0, 7588.07763671875
79, -6230.949230313301, 2, 15.748753601001226, 771, 65599,                                             65599, 0.0, 8868.6376953125
80, 1869.8421297371387, 1, 8.73510426699795, 409, 66008,                                             66008, 0.0, 8492.384765625
81, -4608.181884050369, 2, 4.732885271994746, 216, 66224,                                             66224, 0.0, 6424.93310546875
82, -5053.141448140144, 2, 11.947862116001488, 582, 66806,                                             66806, 0.0, 8199.0078125
83, -7897.134227514267, 2, 24.56840006400307, 1206, 68012,                                             68012, 0.0, 8596.8837890625
84, -1079.2085809409618, 1, 24.959877740999218, 1216, 69228,                                             69228, 0.0, 8540.3623046875
85, -4030.829015016556, 2, 8.932532525002898, 417, 69645,                                             69645, 0.0, 7127.54052734375
86, -5050.398233652115, 2, 13.347819566995895, 647, 70292,                                             70292, 0.0, 6506.83837890625
87, -3731.18368601799, 2, 5.511574985997868, 261, 70553,                                             70553, 0.0, 7691.2294921875
88, -3639.0445482730865, 2, 8.135355938997236, 396, 70949,                                             70949, 0.0, 6921.4921875
89, -3418.7290942668915, 2, 4.927876246998494, 239, 71188,                                             71188, 0.0, 6418.66162109375
90, -6275.628463745117, 2, 19.937100871997245, 968, 72156,                                             72156, 0.0, 7309.5322265625
91, -4243.729527235031, 2, 7.580216903996188, 367, 72523,                                             72523, 0.0, 8139.5830078125
92, -4749.847886562347, 2, 7.131271694001043, 324, 72847,                                             72847, 0.0, 6904.1171875
93, -3394.566459774971, 2, 6.115977567998925, 281, 73128,                                             73128, 0.0, 8458.59375
94, -4334.114477992058, 3, 13.945560690997809, 655, 73783,                                             73783, 0.0, 6986.90234375
95, -3831.982318609953, 2, 11.728723255997465, 558, 74341,                                             74341, 0.0, 7647.98486328125
96, -3769.697718858719, 2, 5.929726731003029, 283, 74624,                                             74624, 0.0, 5967.44482421875
97, -4096.2103588581085, 2, 6.3176602739986265, 293, 74917,                                             74917, 0.0, 8081.15283203125
98, -8017.733813166618, 2, 16.75499171500269, 818, 75735,                                             75735, 0.0, 5843.29931640625
99, -4413.367979764938, 2, 12.525972263996664, 597, 76332,                                             76332, 0.0, 6399.3955078125
100, -3171.6558077335358, 2, 8.532631818001391, 416, 76748,                                             76748, 0.0, 5678.8544921875
101, -3960.666181564331, 2, 9.781764782994287, 465, 77213,                                             77213, 0.0, 5911.67724609375
102, -3691.946180820465, 2, 5.928200505004497, 284, 77497,                                             77497, 0.0, 5304.21533203125
103, -5587.404252052307, 2, 13.33066715199675, 642, 78139,                                             78139, 0.0, 5962.48193359375
104, -3529.207369327545, 2, 5.71321487500245, 269, 78408,                                             78408, 0.0, 4892.75146484375
105, -4039.03017783165, 2, 5.731249923999712, 277, 78685,                                             78685, 0.0, 5969.19970703125
106, -5119.919084787369, 2, 12.930389814995578, 619, 79304,                                             79304, 0.0, 6575.45166015625
107, -5659.198955535889, 2, 9.136524540001119, 441, 79745,                                             79745, 0.0, 7244.41943359375
108, -5579.670043826103, 2, 9.738878238000325, 466, 80211,                                             80211, 0.0, 6577.9423828125
109, -4941.085821270943, 2, 15.153486829003668, 741, 80952,                                             80952, 0.0, 6583.27978515625
110, -5500.476881504059, 2, 12.943340316000103, 627, 81579,                                             81579, 0.0, 6457.630859375
111, -5295.777766227722, 2, 10.353993094999169, 494, 82073,                                             82073, 0.0, 7487.70556640625
112, -7968.800442934036, 2, 16.15302525700099, 784, 82857,                                             82857, 0.0, 5602.18603515625
113, -3966.4737164974213, 2, 10.526730068995676, 498, 83355,                                             83355, 0.0, 5875.86328125
114, -5793.694096803665, 2, 14.754030297997815, 720, 84075,                                             84075, 0.0, 6760.62548828125
115, -6795.443274259567, 2, 17.140083145000972, 823, 84898,                                             84898, 0.0, 5313.3798828125
116, -4887.353207111359, 3, 11.930403020000085, 570, 85468,                                             85468, 0.0, 6529.982421875
117, 1936.8349628448486, 1, 8.128558667995094, 396, 85864,                                             85864, 0.0, 5927.65380859375
118, -4721.960302352905, 2, 4.9112333840021165, 227, 86091,                                             86091, 0.0, 4232.4248046875
119, -5149.935802936554, 2, 12.941348300002574, 626, 86717,                                             86717, 0.0, 5388.27685546875
120, -3658.384200334549, 2, 7.119569185997534, 333, 87050,                                             87050, 0.0, 6752.67333984375
121, -3404.6250348091125, 2, 6.365357861002849, 296, 87346,                                             87346, 0.0, 6031.01708984375
122, -3661.932511329651, 2, 5.32604606699897, 259, 87605,                                             87605, 0.0, 5912.25732421875
123, -3078.5024197101593, 2, 7.115117070999986, 332, 87937,                                             87937, 0.0, 5596.33984375
124, -8023.273876428604, 2, 14.746494822000386, 721, 88658,                                             88658, 0.0, 5098.681640625
125, 2068.5433581769466, 1, 7.915742662000412, 380, 89038,                                             89038, 0.0, 5037.74658203125
126, -7186.856919527054, 2, 7.935736921004718, 380, 89418,                                             89418, 0.0, 4913.93505859375
127, -5516.034173607826, 2, 14.737059241997486, 715, 90133,                                             90133, 0.0, 5425.3125
128, -3336.386951684952, 2, 5.315101934000268, 244, 90377,                                             90377, 0.0, 5122.57177734375
129, -4175.088796854019, 2, 10.939257544996508, 533, 90910,                                             90910, 0.0, 4573.50390625
130, -3776.268920660019, 2, 5.929362319002394, 265, 91175,                                             91175, 0.0, 4865.49951171875
131, -3993.3719594478607, 2, 5.954246312998293, 287, 91462,                                             91462, 0.0, 4236.70068359375
132, -3699.245885848999, 2, 5.7265196180014755, 280, 91742,                                             91742, 0.0, 4837.48876953125
133, -5326.119141578674, 2, 11.943156000001181, 580, 92322,                                             92322, 0.0, 6173.052734375
134, -5270.151619672775, 2, 14.732265852995624, 712, 93034,                                             93034, 0.0, 5259.73828125
135, -7129.227552652359, 2, 16.749314209999284, 817, 93851,                                             93851, 0.0, 4709.763671875
136, -4718.9936500787735, 2, 15.934319235995645, 772, 94623,                                             94623, 0.0, 5480.0810546875
137, -3584.946382522583, 2, 5.517792206002923, 255, 94878,                                             94878, 0.0, 4796.7734375
138, 1980.7580387592316, 1, 8.136843205000332, 392, 95270,                                             95270, 0.0, 5116.9462890625
139, -4489.055294752121, 2, 5.5308642180025345, 246, 95516,                                             95516, 0.0, 4787.390625
140, -4222.977998018265, 3, 10.939055570001074, 537, 96053,                                             96053, 0.0, 5119.96337890625
141, -3396.164301633835, 2, 6.741772885005048, 318, 96371,                                             96371, 0.0, 4140.9619140625
142, -4260.5594218969345, 2, 10.138528659997974, 494, 96865,                                             96865, 0.0, 4452.82275390625
143, -5115.930269956589, 2, 11.944753021998622, 583, 97448,                                             97448, 0.0, 4534.09912109375
144, -6300.317942857742, 3, 14.333491147997847, 690, 98138,                                             98138, 0.0, 4695.55810546875
145, -5010.724096655846, 2, 11.139785856001254, 541, 98679,                                             98679, 0.0, 4340.00732421875
146, -4986.255634665489, 2, 12.542616787002771, 611, 99290,                                             99290, 0.0, 4121.08837890625
147, -6751.792860627174, 2, 18.959276468995085, 927, 100217,                                             100217, 0.0, 3747.396728515625
148, -2949.921253800392, 3, 8.920323393998842, 423, 100640,                                             100640, 0.0, 4331.50732421875
149, -4431.063392162323, 2, 10.742670018000354, 523, 101163,                                             101163, 0.0, 4419.9912109375
150, -4315.163063526154, 2, 7.114537296998606, 332, 101495,                                             101495, 0.0, 4197.70703125
151, -5093.875480294228, 2, 16.78708205899602, 814, 102309,                                             102309, 0.0, 4595.81982421875
152, -4845.066939711571, 2, 12.92854023000109, 623, 102932,                                             102932, 0.0, 3874.327880859375
153, -5602.822111129761, 3, 19.359998703999736, 940, 103872,                                             103872, 0.0, 3975.30859375
154, -6494.172389149666, 3, 21.751004459998512, 1046, 104918,                                             104918, 0.0, 4277.40869140625
155, -5918.612681746483, 2, 19.355065290998027, 928, 105846,                                             105846, 0.0, 3468.776611328125
156, -5143.193669319153, 2, 12.129354359996796, 574, 106420,                                             106420, 0.0, 4419.22265625
157, -4633.901420474052, 2, 10.334713877004106, 508, 106928,                                             106928, 0.0, 3696.59765625
158, -3734.534878015518, 2, 5.713382889000059, 259, 107187,                                             107187, 0.0, 4003.38818359375
159, -7331.424109876156, 3, 20.56681622999895, 997, 108184,                                             108184, 0.0, 3608.72412109375
160, -3088.3018609285355, 2, 6.714809406999848, 321, 108505,                                             108505, 0.0, 4070.218017578125
161, -5006.999896764755, 2, 12.354774482999346, 609, 109114,                                             109114, 0.0, 3991.53076171875
162, -6144.238099336624, 2, 12.341725295998913, 610, 109724,                                             109724, 0.0, 4455.37890625
163, -5327.716775774956, 2, 8.923206982995907, 430, 110154,                                             110154, 0.0, 4490.818359375
164, -5742.537432909012, 2, 12.545486995993997, 612, 110766,                                             110766, 0.0, 3781.3349609375
165, -7809.3664457798, 2, 12.731149558996549, 616, 111382,                                             111382, 0.0, 3797.006591796875
166, -3884.8190195560455, 2, 11.52956099799485, 553, 111935,                                             111935, 0.0, 3846.284423828125
167, -5190.371846318245, 2, 10.941685111996776, 537, 112472,                                             112472, 0.0, 3640.7275390625
168, -4566.764578580856, 3, 12.146493843996723, 596, 113068,                                             113068, 0.0, 3408.43798828125
169, -4486.789293527603, 3, 10.123233432001143, 477, 113545,                                             113545, 0.0, 3362.104736328125
170, -4677.4749311208725, 3, 9.536279495005147, 460, 114005,                                             114005, 0.0, 3691.156005859375
171, -3735.3645162582397, 2, 7.73113829200156, 362, 114367,                                             114367, 0.0, 3372.67236328125
172, -4561.000648260117, 2, 6.933081019000383, 335, 114702,                                             114702, 0.0, 4538.32958984375
173, -8987.738023877144, 2, 21.967207241003052, 1063, 115765,                                             115765, 0.0, 3691.039306640625
174, -7176.005962371826, 2, 21.56674274499528, 1046, 116811,                                             116811, 0.0, 3607.283447265625
175, -4189.640223503113, 2, 11.728005580996978, 563, 117374,                                             117374, 0.0, 4585.70947265625
176, -7337.815153717995, 2, 22.56549808699492, 1100, 118474,                                             118474, 0.0, 3423.520263671875
177, -2882.4791132211685, 2, 6.330733237002278, 297, 118771,                                             118771, 0.0, 3386.153076171875
178, -3951.221991300583, 2, 9.722688367997762, 462, 119233,                                             119233, 0.0, 3993.444091796875
179, 1139.4337708353996, 1, 8.935971394996159, 427, 119660,                                             119660, 0.0, 3707.6025390625
180, -3465.7990486621857, 2, 3.10945357199671, 135, 119795,                                             119795, 0.0, 2755.97705078125
181, -3694.9400861263275, 2, 6.764213349000784, 324, 120119,                                             120119, 0.0, 3696.3515625
182, -5444.868548512459, 2, 16.93456997499743, 818, 120937,                                             120937, 0.0, 3400.750732421875
183, -5553.794510602951, 2, 13.531746481996379, 648, 121585,                                             121585, 0.0, 3202.59228515625
184, -6380.060788869858, 2, 13.544716960997903, 650, 122235,                                             122235, 0.0, 3225.840576171875
185, -4169.610509455204, 2, 10.722051668002678, 513, 122748,                                             122748, 0.0, 3560.73486328125
186, -4183.126800835133, 2, 11.14357366799959, 536, 123284,                                             123284, 0.0, 2906.329345703125
187, -3427.5190871953964, 2, 7.312741540998104, 338, 123622,                                             123622, 0.0, 3344.2802734375
188, -6309.2673090696335, 2, 18.160284771998704, 888, 124510,                                             124510, 0.0, 3211.69873046875
189, -7088.762985229492, 3, 14.948820543002512, 727, 125237,                                             125237, 0.0, 3001.435791015625
190, -3435.4345177412033, 3, 8.921492353001668, 417, 125654,                                             125654, 0.0, 2976.510986328125
191, -6800.727706551552, 2, 16.764648835000116, 808, 126462,                                             126462, 0.0, 3021.50341796875
192, -4104.290599822998, 3, 9.322781798000506, 442, 126904,                                             126904, 0.0, 2505.317626953125
193, -5098.111060976982, 2, 14.55164161400171, 707, 127611,                                             127611, 0.0, 3429.16162109375
194, -5606.356730341911, 2, 14.734524585001054, 702, 128313,                                             128313, 0.0, 3206.668212890625
195, 1987.2308186888695, 1, 7.920560954000393, 368, 128681,                                             128681, 0.0, 3073.337646484375
196, -4223.693641424179, 2, 4.3280739710025955, 207, 128888,                                             128888, 0.0, 3840.364990234375
197, -4263.816682577133, 2, 9.521296898994478, 452, 129340,                                             129340, 0.0, 3036.079345703125
198, -4218.291065812111, 2, 10.94525779599644, 532, 129872,                                             129872, 0.0, 3013.80322265625
199, -5552.889740347862, 2, 16.13412348899874, 771, 130643,                                             130643, 0.0, 2820.842529296875
200, 2371.542421936989, 1, 3.9244569729999057, 188, 130831,                                             130831, 0.0, 2250.86474609375
201, -3345.1825046539307, 2, 3.7547961349991965, 162, 130993,                                             130993, 0.0, 2738.246826171875
202, -4496.253933906555, 2, 9.536725548001414, 454, 131447,                                             131447, 0.0, 3275.624755859375
203, -4826.2383778095245, 2, 13.550160598002549, 629, 132076,                                             132076, 0.0, 3114.003173828125
204, -7379.850087881088, 2, 28.778622363999602, 1410, 133486,                                             133486, 0.0, 3064.557373046875
205, -5122.056131601334, 2, 11.541982712995377, 557, 134043,                                             134043, 0.0, 3725.35400390625
206, -3647.989856481552, 2, 5.913570534998144, 270, 134313,                                             134313, 0.0, 3162.586669921875
207, -3880.4957488775253, 2, 11.537158649000048, 550, 134863,                                             134863, 0.0, 2524.556640625
208, -5435.684482574463, 2, 15.936395222997817, 766, 135629,                                             135629, 0.0, 3277.179931640625
209, -7339.384722828865, 2, 19.965078189998167, 969, 136598,                                             136598, 0.0, 3183.873046875
210, -4867.901541471481, 2, 11.726583718998882, 564, 137162,                                             137162, 0.0, 3402.34375
211, -5814.852138996124, 2, 16.758441703001154, 800, 137962,                                             137962, 0.0, 3476.074951171875
212, -4604.922651648521, 3, 13.35115136999957, 648, 138610,                                             138610, 0.0, 2846.84423828125
213, -3895.1006491184235, 2, 6.9147487500013085, 321, 138931,                                             138931, 0.0, 3164.80908203125
214, -3940.9789457321167, 3, 8.937349691004783, 432, 139363,                                             139363, 0.0, 3208.7314453125
215, -5980.431089043617, 3, 11.724901018998935, 555, 139918,                                             139918, 0.0, 2831.5205078125
216, -5918.845726251602, 2, 16.947126637998736, 800, 140718,                                             140718, 0.0, 2870.755615234375
217, -6282.690221309662, 2, 14.145828758999414, 684, 141402,                                             141402, 0.0, 2939.065673828125
218, -3777.2200399637222, 2, 11.527455879004265, 545, 141947,                                             141947, 0.0, 3305.073974609375
219, -3589.5939223766327, 2, 6.1324252799968235, 289, 142236,                                             142236, 0.0, 3146.68310546875
220, -6050.747186303139, 2, 15.334170180998626, 719, 142955,                                             142955, 0.0, 2810.18017578125
221, -6172.6939761042595, 2, 19.990162166999653, 959, 143914,                                             143914, 0.0, 3620.60205078125
222, -4635.843037605286, 2, 14.757479788000637, 716, 144630,                                             144630, 0.0, 3021.172119140625
223, -5219.274740695953, 2, 14.130797399004223, 675, 145305,                                             145305, 0.0, 3146.611572265625
224, -4042.5893697738647, 2, 6.926638014003402, 329, 145634,                                             145634, 0.0, 2971.573974609375
225, -4795.260642886162, 2, 12.344070596001984, 597, 146231,                                             146231, 0.0, 2721.517578125
226, -3659.022480726242, 2, 6.933904874997097, 331, 146562,                                             146562, 0.0, 2921.46435546875
227, 1978.2274208068848, 1, 8.519423001001996, 398, 146960,                                             146960, 0.0, 2907.931884765625
228, -3849.7548489570618, 2, 3.723731204001524, 176, 147136,                                             147136, 0.0, 2757.28662109375
229, -4540.771853208542, 2, 14.126954508996278, 674, 147810,                                             147810, 0.0, 3334.399169921875
230, 2222.698208928108, 1, 4.322028672002489, 204, 148014,                                             148014, 0.0, 4342.4921875
231, -3379.2279645204544, 2, 4.504815638996661, 208, 148222,                                             148222, 0.0, 2795.220458984375
232, -3550.6724792718887, 2, 5.726790048000112, 277, 148499,                                             148499, 0.0, 2566.227783203125
233, -4333.294763207436, 2, 10.14120580299641, 484, 148983,                                             148983, 0.0, 3236.48095703125
234, -5938.660684943199, 2, 13.351814533001743, 642, 149625,                                             149625, 0.0, 2822.4814453125
235, -3696.669497489929, 2, 7.732405242000823, 357, 149982,                                             149982, 0.0, 3293.6201171875
236, -4447.858877778053, 2, 11.127279155996803, 530, 150512,                                             150512, 0.0, 3121.351806640625
237, -4015.3022468090057, 2, 9.939639352996892, 481, 150993,                                             150993, 0.0, 2519.290771484375
238, -5919.564699053764, 2, 13.546444043997326, 666, 151659,                                             151659, 0.0, 3059.075439453125
239, -13803.71040570736, 2, 45.00566569399962, 2170, 153829,                                             153829, 0.0, 2916.033447265625
240, -4292.094017028809, 2, 8.529689490998862, 409, 154238,                                             154238, 0.0, 2836.149658203125
241, -5521.189378857613, 2, 19.546250613006123, 930, 155168,                                             155168, 0.0, 2862.45263671875
242, -5353.16253387928, 3, 11.545116637993488, 553, 155721,                                             155721, 0.0, 3220.136962890625
243, -3068.1849563121796, 3, 8.334603103001427, 402, 156123,                                             156123, 0.0, 3168.409423828125
244, -5272.910934209824, 2, 10.926127148995874, 513, 156636,                                             156636, 0.0, 2737.9208984375
245, -3890.169451713562, 3, 8.741755669005215, 419, 157055,                                             157055, 0.0, 3135.608642578125
246, -3903.3651612997055, 2, 8.115210629999638, 379, 157434,                                             157434, 0.0, 3167.3310546875
247, -4198.99890768528, 2, 8.934387285000412, 431, 157865,                                             157865, 0.0, 2682.656982421875
248, -5029.576769590378, 3, 11.536943156002962, 546, 158411,                                             158411, 0.0, 2867.0322265625
249, -11263.94349193573, 2, 25.5565882209994, 1227, 159638,                                             159638, 0.0, 3024.251953125
250, 2416.386190712452, 1, 3.928837592000491, 185, 159823,                                             159823, 0.0, 2641.876953125
251, -12099.135864257812, 2, 32.18016957700456, 1542, 161365,                                             161365, 0.0, 2943.4873046875
252, -6275.240330398083, 2, 13.733559072999924, 655, 162020,                                             162020, 0.0, 2598.9541015625
253, -5921.0240778923035, 3, 16.350890503999835, 782, 162802,                                             162802, 0.0, 2671.23681640625
254, -3584.016474723816, 3, 9.720935058998293, 452, 163254,                                             163254, 0.0, 3006.708251953125
255, -6484.147378325462, 2, 21.967170987998543, 1060, 164314,                                             164314, 0.0, 2997.7236328125
256, -5166.368142724037, 3, 13.931639149996045, 662, 164976,                                             164976, 0.0, 2758.168701171875
257, -4498.284826517105, 2, 13.135888326003624, 623, 165599,                                             165599, 0.0, 2526.0078125
258, -6154.453651368618, 2, 19.957095536999987, 958, 166557,                                             166557, 0.0, 2976.568115234375
259, -3909.620852947235, 2, 6.132571827998618, 285, 166842,                                             166842, 0.0, 3430.664794921875
260, -8501.541117310524, 2, 21.16418959400471, 1017, 167859,                                             167859, 0.0, 2970.2392578125
261, -4641.006083250046, 3, 9.915240237001854, 465, 168324,                                             168324, 0.0, 2826.69970703125
262, -5423.382841348648, 3, 8.931561452998722, 425, 168749,                                             168749, 0.0, 2862.41845703125
263, -7832.786862313747, 2, 16.135717703997216, 769, 169518,                                             169518, 0.0, 2866.2734375
264, -6311.1408867836, 2, 14.362249556994357, 686, 170204,                                             170204, 0.0, 2865.334228515625
265, -3121.9748315811157, 2, 5.332734745999915, 251, 170455,                                             170455, 0.0, 3199.23779296875
266, -7089.299757242203, 2, 18.158964222995564, 841, 171296,                                             171296, 0.0, 2964.880126953125
267, -3766.3084596395493, 2, 7.531556566005747, 361, 171657,                                             171657, 0.0, 2607.687255859375
268, 2252.3232528567314, 1, 4.308807421999518, 192, 171849,                                             171849, 0.0, 2973.390380859375
269, -10027.072810649872, 2, 20.144601642001362, 961, 172810,                                             172810, 0.0, 3019.2021484375
270, -6186.888146042824, 3, 15.356341149003129, 726, 173536,                                             173536, 0.0, 3000.138671875
271, -4977.36677646637, 3, 14.138503446003597, 675, 174211,                                             174211, 0.0, 3498.8486328125
272, -3891.4512162208557, 3, 9.138470703001076, 432, 174643,                                             174643, 0.0, 3016.916015625
273, -6369.8705414533615, 3, 22.153127635996498, 1055, 175698,                                             175698, 0.0, 3017.42529296875
274, -6383.43672478199, 3, 22.16763285000343, 1060, 176758,                                             176758, 0.0, 2685.912109375
275, -5737.814404070377, 2, 19.542675842996687, 933, 177691,                                             177691, 0.0, 2896.99951171875
276, -7061.804025650024, 2, 16.959354430997337, 826, 178517,                                             178517, 0.0, 2960.215087890625
277, -8739.28137421608, 2, 20.347574122999504, 985, 179502,                                             179502, 0.0, 2689.22607421875
