episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1701, -5579.892276838422, 2, 15.06919889099936, 485, 1501724,                                             1000000, 0.0, 3261.781005859375
1702, -1619.3895197361708, 1, 20.356796559999566, 644, 1502368,                                             1000000, 0.0, 2283.025634765625
1703, -7710.382440507412, 2, 23.07641989700005, 605, 1502973,                                             1000000, 0.0, 2424.7041015625
1704, 1720.1937896609306, 1, 15.716374337999696, 278, 1503251,                                             1000000, 0.0, 2695.829345703125
1705, -237.52192586660385, 1, 33.71037332800006, 594, 1503845,                                             1000000, 0.0, 2845.0224609375
1706, -4833.218582987785, 2, 19.83614164499977, 335, 1504180,                                             1000000, 0.0, 2817.791259765625
1707, 328.24165523052216, 1, 18.46531337400029, 301, 1504481,                                             1000000, 0.0, 2823.2451171875
1708, 319.2575082182884, 1, 29.079597181999816, 498, 1504979,                                             1000000, 0.0, 2233.123779296875
1709, 598.6652613729239, 1, 27.070036396999967, 473, 1505452,                                             1000000, 0.0, 2725.74462890625
1710, 764.7925856113434, 1, 30.326683309000146, 546, 1505998,                                             1000000, 0.0, 2487.7802734375
1711, -5162.45440030098, 3, 37.64080500300042, 687, 1506685,                                             1000000, 0.0, 2706.355712890625
1712, -3018.117173910141, 2, 16.9994151030005, 289, 1506974,                                             1000000, 0.0, 2152.826904296875
1713, -3297.2934980392456, 2, 21.712914730000193, 368, 1507342,                                             1000000, 0.0, 2388.158203125
1714, 1813.4942920804024, 1, 16.887918217999868, 311, 1507653,                                             1000000, 0.0, 2745.3671875
1715, 475.45339047908783, 1, 32.880211788999986, 595, 1508248,                                             1000000, 0.0, 2889.065673828125
1716, -4568.565025091171, 2, 28.101282278000326, 533, 1508781,                                             1000000, 0.0, 2615.8779296875
1717, 1732.9406976103783, 1, 12.262589255999956, 235, 1509016,                                             1000000, 0.0, 3056.482177734375
1718, 493.3799220919609, 1, 26.4346183990001, 508, 1509524,                                             1000000, 0.0, 2989.798095703125
1719, -3382.6790264844894, 3, 11.790469811999174, 215, 1509739,                                             1000000, 0.0, 2616.727294921875
1720, -4003.6475241184235, 2, 17.791770790000555, 333, 1510072,                                             1000000, 0.0, 3572.77294921875
1721, -2737.3226098418236, 2, 16.94684850199974, 241, 1510313,                                             1000000, 0.0, 2382.56494140625
1722, -3260.914915919304, 2, 13.831917339999563, 233, 1510546,                                             1000000, 0.0, 3060.5458984375
1723, 32.61573812365532, 1, 37.48459831800028, 619, 1511165,                                             1000000, 0.0, 2084.425048828125
1724, -2528.1738822460175, 2, 8.779950425999232, 70, 1511235,                                             1000000, 0.0, 1683.2867431640625
1725, 701.1436406373978, 1, 25.687975456999993, 478, 1511713,                                             1000000, 0.0, 2528.720947265625
1726, -2745.421202778816, 2, 14.60667773500063, 153, 1511866,                                             1000000, 0.0, 3031.66796875
1727, -3754.857296526432, 3, 19.561650320999433, 586, 1512452,                                             1000000, 0.0, 2533.17578125
1728, 1622.1424419283867, 1, 14.683209349999743, 349, 1512801,                                             1000000, 0.0, 3044.266845703125
1729, -3097.8724150657654, 2, 4.50407506800002, 101, 1512902,                                             1000000, 0.0, 3206.643310546875
1730, -4183.080150842667, 2, 25.440342059000614, 468, 1513370,                                             1000000, 0.0, 2350.407958984375
1731, -3337.792186319828, 2, 17.04245485699994, 249, 1513619,                                             1000000, 0.0, 2421.83837890625
