episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
712, -2354.991922825575, 1, 27.164287662999413, 1525, 653107,                                             653107, 0.0, 2466.214599609375
713, -4618.926488876343, 2, 6.934000297005696, 386, 653493,                                             653493, 0.0, 1787.769775390625
714, -8468.271379113197, 2, 24.55510737899749, 1376, 654869,                                             654869, 0.0, 2322.30029296875
715, -5744.891062796116, 3, 17.16256757300289, 964, 655833,                                             655833, 0.0, 2058.67919921875
716, -166.75006771087646, 1, 17.560189190997335, 980, 656813,                                             656813, 0.0, 2076.215087890625
717, -494.9541241079569, 1, 22.34594991800259, 1244, 658057,                                             658057, 0.0, 2658.566650390625
718, -4056.171562194824, 3, 11.928214170999127, 659, 658716,                                             658716, 0.0, 2251.23974609375
719, -4456.94464302063, 3, 12.750060338003095, 715, 659431,                                             659431, 0.0, 2071.127197265625
720, 600.4428020715714, 1, 13.528627464998863, 745, 660176,                                             660176, 0.0, 2157.689208984375
721, -4234.628766655922, 3, 7.517534110003908, 417, 660593,                                             660593, 0.0, 2392.080078125
722, 239.1558277606964, 1, 16.538252127000305, 913, 661506,                                             661506, 0.0, 2316.573974609375
723, -3540.6694922447205, 1, 26.579308617001516, 1479, 662985,                                             662985, 0.0, 2113.791015625
724, -4208.282295227051, 3, 13.733295165999152, 761, 663746,                                             663746, 0.0, 2220.2763671875
725, 2189.822947859764, 1, 4.122196686999814, 228, 663974,                                             663974, 0.0, 2662.795166015625
726, -4017.9952187538147, 2, 7.916623286000686, 433, 664407,                                             664407, 0.0, 2117.2568359375
727, 1096.7926391363144, 1, 9.52430507200188, 526, 664933,                                             664933, 0.0, 2430.0078125
728, -4741.607715070248, 1, 40.20935826099594, 2275, 667208,                                             667208, 0.0, 2304.146240234375
729, -6021.445200800896, 3, 16.138721506002184, 901, 668109,                                             668109, 0.0, 2334.878662109375
730, 747.8983111381531, 1, 14.349205022001115, 779, 668888,                                             668888, 0.0, 2288.638916015625
731, -1461.8671507835388, 1, 11.103860043003806, 623, 669511,                                             669511, 0.0, 2223.85986328125
732, -4978.391561359167, 1, 33.97909574399819, 1898, 671409,                                             671409, 0.0, 1938.954833984375
733, -13993.612201213837, 2, 44.61711011999432, 2514, 673923,                                             673923, 0.0, 2328.156982421875
734, 250.72292134165764, 1, 17.139499445002002, 944, 674867,                                             674867, 0.0, 2348.72607421875
735, -7280.299606502056, 2, 29.379511813996942, 1655, 676522,                                             676522, 0.0, 2141.37939453125
736, 917.9084475636482, 1, 9.920551527997304, 543, 677065,                                             677065, 0.0, 2135.16748046875
737, -7054.888098970056, 1, 47.82610830500198, 2687, 679752,                                             679752, 0.0, 2122.4541015625
738, -10495.123785674572, 2, 26.957576662003703, 1509, 681261,                                             681261, 0.0, 2044.1800537109375
739, 1368.049636542797, 1, 7.131244385003811, 394, 681655,                                             681655, 0.0, 1874.12109375
740, -3358.0271794199944, 1, 28.56429699400178, 1586, 683241,                                             683241, 0.0, 2166.624267578125
741, -3187.7754945755005, 3, 2.9106187500001397, 154, 683395,                                             683395, 0.0, 2245.27392578125
742, -6129.812529146671, 1, 40.99805194699729, 2288, 685683,                                             685683, 0.0, 2396.819580078125
743, -3831.940840423107, 3, 13.352975107998645, 736, 686419,                                             686419, 0.0, 2444.463134765625
744, -6101.427858054638, 3, 14.954519992999849, 832, 687251,                                             687251, 0.0, 1686.6796875
745, 1246.6865346431732, 1, 8.720524529999238, 473, 687724,                                             687724, 0.0, 2272.8232421875
746, -1307.8058302402496, 1, 12.748244533999241, 704, 688428,                                             688428, 0.0, 2098.2822265625
747, -15725.011548042297, 2, 49.61798779100354, 2747, 691175,                                             691175, 0.0, 2172.237060546875
748, -3086.0882625579834, 1, 27.78025487299601, 1538, 692713,                                             692713, 0.0, 2299.80322265625
749, -7760.426732599735, 2, 26.755510597002285, 1478, 694191,                                             694191, 0.0, 2350.852294921875
750, -1043.045177936554, 1, 23.975923450001574, 1327, 695518,                                             695518, 0.0, 1926.9622802734375
751, -6716.384036839008, 1, 44.15867284200067, 2446, 697964,                                             697964, 0.0, 2292.014404296875
752, -7066.546901971102, 1, 30.382209393996163, 1681, 699645,                                             699645, 0.0, 2282.879150390625
753, -3535.906373500824, 2, 5.310249462003412, 276, 699921,                                             699921, 0.0, 2485.038330078125
754, 1454.0997355878353, 1, 7.534027583002171, 412, 700333,                                             700333, 0.0, 2176.82763671875
755, -7112.8912081718445, 2, 24.75943938599812, 1363, 701696,                                             701696, 0.0, 2100.66943359375
756, 1233.4722771644592, 1, 8.131275533996813, 449, 702145,                                             702145, 0.0, 2500.7646484375
757, -11280.3397128582, 1, 47.61447390599642, 2644, 704789,                                             704789, 0.0, 2198.402099609375
758, 1519.2593907117844, 1, 8.940656732003845, 487, 705276,                                             705276, 0.0, 2007.77392578125
759, -3432.708845615387, 2, 3.508983944004285, 183, 705459,                                             705459, 0.0, 2583.120361328125
760, -6297.098481178284, 2, 16.153874595998786, 862, 706321,                                             706321, 0.0, 2189.4951171875
761, -1468.1846275925636, 1, 18.516315840999596, 1026, 707347,                                             707347, 0.0, 2460.91455078125
762, -568.2870092391968, 1, 15.9373110680026, 871, 708218,                                             708218, 0.0, 2302.71435546875
763, -5436.218400895596, 3, 19.366742687001533, 1064, 709282,                                             709282, 0.0, 2489.370849609375
764, -6354.819221556187, 3, 13.330691285002104, 720, 710002,                                             710002, 0.0, 2515.0712890625
765, 1106.2220694422722, 1, 11.344525779000833, 619, 710621,                                             710621, 0.0, 2425.52197265625
766, -2350.3452587127686, 1, 22.75057928800379, 1228, 711849,                                             711849, 0.0, 2405.104736328125
767, -7129.396509647369, 3, 17.564056809998874, 942, 712791,                                             712791, 0.0, 2767.683349609375
768, -6202.780395746231, 1, 42.19787100200483, 2301, 715092,                                             715092, 0.0, 2317.1904296875
769, -7211.062395602465, 1, 29.165639307000674, 1593, 716685,                                             716685, 0.0, 2363.930908203125
770, -4683.043929815292, 1, 23.366460072000336, 1275, 717960,                                             717960, 0.0, 2313.114501953125
771, -3664.499415576458, 2, 5.449796893000894, 284, 718244,                                             718244, 0.0, 2750.359130859375
772, -7109.766531229019, 1, 42.012121305997425, 2303, 720547,                                             720547, 0.0, 2489.637939453125
773, 1161.0908299088478, 1, 11.331254762000754, 603, 721150,                                             721150, 0.0, 2214.445068359375
774, -2691.5781940221786, 3, 1.1227146759993047, 58, 721208,                                             721208, 0.0, 2304.028564453125
775, 972.5951418876648, 1, 9.539301381002588, 513, 721721,                                             721721, 0.0, 2694.94873046875
776, -3418.3343871235847, 3, 9.722729831999459, 518, 722239,                                             722239, 0.0, 2757.45654296875
777, 1400.3998283743858, 1, 6.3365423060022295, 339, 722578,                                             722578, 0.0, 2296.95751953125
778, -5292.3209500312805, 3, 5.511706648001564, 285, 722863,                                             722863, 0.0, 2084.2099609375
779, -6355.311790704727, 3, 12.949087173998123, 707, 723570,                                             723570, 0.0, 2389.736328125
780, -8759.938253939152, 2, 28.37060453199956, 1539, 725109,                                             725109, 0.0, 2647.614990234375
781, -3276.3220294713974, 3, 9.298520390002523, 501, 725610,                                             725610, 0.0, 2038.2891845703125
782, 1499.3109117746353, 1, 6.312750312004937, 334, 725944,                                             725944, 0.0, 2427.7607421875
783, -8169.277049958706, 1, 40.813796573005675, 2204, 728148,                                             728148, 0.0, 2591.546142578125
784, -11736.505598068237, 3, 15.147532136994414, 822, 728970,                                             728970, 0.0, 2691.73681640625
785, -5189.825194716454, 2, 14.131362154999806, 760, 729730,                                             729730, 0.0, 2668.10791015625
786, -7382.314532876015, 1, 33.39443454799766, 1825, 731555,                                             731555, 0.0, 2816.500244140625
787, -3161.316196203232, 2, 3.3076259630033746, 160, 731715,                                             731715, 0.0, 2549.76025390625
788, -11190.40734809637, 4, 49.83265548000054, 2711, 734426,                                             734426, 0.0, 2671.79931640625
789, -1206.9699013233185, 1, 17.137253103996045, 925, 735351,                                             735351, 0.0, 2374.99462890625
790, -8262.87738263607, 2, 18.146174998000788, 980, 736331,                                             736331, 0.0, 2351.3603515625
791, -5060.340068817139, 2, 13.283459860998846, 711, 737042,                                             737042, 0.0, 2002.5550537109375
792, -12718.600073605776, 3, 41.79246669999702, 2268, 739310,                                             739310, 0.0, 2309.0751953125
793, -12548.294835627079, 2, 48.83400667899696, 2654, 741964,                                             741964, 0.0, 2407.4677734375
794, 1033.821793794632, 1, 10.525123287996394, 555, 742519,                                             742519, 0.0, 2645.91552734375
795, -6893.191582024097, 2, 29.389797385003476, 1583, 744102,                                             744102, 0.0, 2024.2711181640625
796, -8200.978144049644, 2, 14.13230688200565, 754, 744856,                                             744856, 0.0, 2135.2353515625
797, -12236.012689888477, 2, 33.58332541099662, 1766, 746622,                                             746622, 0.0, 2484.510986328125
798, 1410.412632972002, 1, 8.117681440002343, 426, 747048,                                             747048, 0.0, 2761.2763671875
799, -4689.714450001717, 1, 33.80180332099553, 1831, 748879,                                             748879, 0.0, 2535.974853515625
800, -6785.610390037298, 1, 28.574374396994244, 1546, 750425,                                             750425, 0.0, 2270.051513671875
801, -4102.71344435215, 2, 5.047937808005372, 253, 750678,                                             750678, 0.0, 2930.828125
802, -619.1999677419662, 1, 11.33087582999724, 592, 751270,                                             751270, 0.0, 2299.20263671875
803, -11917.766249001026, 4, 49.83144737299881, 2712, 753982,                                             753982, 0.0, 2380.638427734375
804, 897.9594819545746, 1, 12.328981071004819, 656, 754638,                                             754638, 0.0, 2565.718017578125
805, -4022.341947555542, 2, 6.137113910001062, 325, 754963,                                             754963, 0.0, 2171.019287109375
806, -6763.455891132355, 3, 22.75348079199466, 1226, 756189,                                             756189, 0.0, 2221.53515625
807, -4712.219491928816, 2, 11.733047877001809, 624, 756813,                                             756813, 0.0, 2778.624755859375
808, -5072.83321839571, 2, 13.351758542004973, 724, 757537,                                             757537, 0.0, 2638.005615234375
809, 830.4324572682381, 1, 14.953061298001558, 805, 758342,                                             758342, 0.0, 2474.93017578125
810, -4494.750492990017, 2, 9.927413304998481, 529, 758871,                                             758871, 0.0, 2402.60009765625
811, -3497.174089074135, 3, 10.281659475993365, 549, 759420,                                             759420, 0.0, 1931.091552734375
812, 1180.1818355321884, 1, 11.140326207998442, 599, 760019,                                             760019, 0.0, 2768.36962890625
813, -3310.889286994934, 2, 2.1050239250034792, 99, 760118,                                             760118, 0.0, 2328.839111328125
814, 1575.4062638282776, 1, 6.132224100998428, 328, 760446,                                             760446, 0.0, 2423.778076171875
815, -11482.694637656212, 3, 34.77958039200166, 1870, 762316,                                             762316, 0.0, 2283.879638671875
816, -4546.371509313583, 2, 11.544977895995544, 622, 762938,                                             762938, 0.0, 1960.477294921875
817, 1399.5555984973907, 1, 11.530832720003673, 614, 763552,                                             763552, 0.0, 2074.433837890625
818, -4411.551036417484, 1, 23.176325726999494, 1251, 764803,                                             764803, 0.0, 2072.642333984375
819, -5066.90640348196, 2, 9.928989145999367, 523, 765326,                                             765326, 0.0, 2073.296142578125
820, 1396.2067145109177, 1, 11.537055496999528, 623, 765949,                                             765949, 0.0, 2453.668212890625
821, -3362.774245738983, 2, 2.228784963997896, 110, 766059,                                             766059, 0.0, 3503.781005859375
822, 1417.1610547304153, 1, 9.538965086001554, 509, 766568,                                             766568, 0.0, 2786.39599609375
823, 473.90979930758476, 1, 12.527107214998978, 667, 767235,                                             767235, 0.0, 2085.4931640625
824, -1383.8711283504963, 1, 24.576890916992852, 1316, 768551,                                             768551, 0.0, 2238.078369140625
825, -3575.7305086255074, 2, 6.918713981998735, 362, 768913,                                             768913, 0.0, 2426.20068359375
826, -6000.715671956539, 3, 13.146655087999534, 705, 769618,                                             769618, 0.0, 2586.06640625
827, -11381.759331166744, 2, 45.41258705599466, 2438, 772056,                                             772056, 0.0, 2226.789794921875
828, -5119.256706833839, 2, 15.755188222996367, 842, 772898,                                             772898, 0.0, 2021.9559326171875
829, -5379.640819430351, 2, 16.137289505997614, 852, 773750,                                             773750, 0.0, 2416.407470703125
830, -4595.061416566372, 3, 11.347229828999843, 601, 774351,                                             774351, 0.0, 2035.4093017578125
831, -2434.59668302536, 1, 20.05814146299963, 1067, 775418,                                             775418, 0.0, 2169.45361328125
832, -6096.52931651473, 1, 40.99010843200085, 2189, 777607,                                             777607, 0.0, 2494.461669921875
833, -4268.556619644165, 2, 6.7196664350049105, 335, 777942,                                             777942, 0.0, 1734.0496826171875
834, 1308.7401739060879, 1, 8.927170454997395, 463, 778405,                                             778405, 0.0, 2274.879638671875
835, 138.7610360980034, 1, 20.762559490001877, 1119, 779524,                                             779524, 0.0, 2068.58935546875
836, -4349.2419575452805, 2, 7.118417163001141, 368, 779892,                                             779892, 0.0, 2743.013427734375
837, 764.5822939872742, 1, 13.55466191600135, 731, 780623,                                             780623, 0.0, 2009.2230224609375
838, -1362.516279220581, 1, 23.75300694199541, 1263, 781886,                                             781886, 0.0, 2291.54345703125
839, -7696.415812253952, 2, 13.548493317000975, 724, 782610,                                             782610, 0.0, 2139.96240234375
840, -12204.652498483658, 3, 26.75952900700213, 1424, 784034,                                             784034, 0.0, 2188.799560546875
841, -4419.132053017616, 2, 11.86856316000194, 627, 784661,                                             784661, 0.0, 2392.58154296875
842, -5610.397034049034, 3, 15.7411056810015, 818, 785479,                                             785479, 0.0, 2566.46484375
843, 1104.3558368682861, 1, 10.139909980993252, 537, 786016,                                             786016, 0.0, 2230.180419921875
844, -11976.464103519917, 2, 47.409772161001456, 2520, 788536,                                             788536, 0.0, 2289.203857421875
845, -3540.2841564416885, 2, 6.13478321700677, 323, 788859,                                             788859, 0.0, 1492.342041015625
846, 754.6098463535309, 1, 13.148935741999594, 699, 789558,                                             789558, 0.0, 2248.559814453125
847, -5241.997994184494, 3, 15.734559879005246, 822, 790380,                                             790380, 0.0, 2331.42919921875
848, 2161.720530807972, 1, 4.711340513000323, 232, 790612,                                             790612, 0.0, 2591.3935546875
849, -16289.323477327824, 4, 49.632321297998715, 2644, 793256,                                             793256, 0.0, 2420.3623046875
850, -5331.254598975182, 2, 15.134089466999285, 792, 794048,                                             794048, 0.0, 2219.639404296875
851, -11327.43769967556, 2, 33.30622020900046, 1758, 795806,                                             795806, 0.0, 2593.416748046875
852, -5315.335531711578, 2, 14.355697252001846, 757, 796563,                                             796563, 0.0, 2331.81884765625
853, 644.814176261425, 1, 14.736561547004385, 777, 797340,                                             797340, 0.0, 2235.637451171875
854, -6496.0326263308525, 2, 10.145147244002146, 536, 797876,                                             797876, 0.0, 1864.9957275390625
855, -1480.956939816475, 1, 17.76176157300506, 919, 798795,                                             798795, 0.0, 2490.19677734375
856, -3278.0869426727295, 2, 3.3240500100000645, 174, 798969,                                             798969, 0.0, 3270.747802734375
857, -11514.871002793312, 4, 49.63679522200255, 2621, 801590,                                             801590, 0.0, 2240.72900390625
858, -1920.7205206155777, 1, 25.356640146004793, 1316, 802906,                                             802906, 0.0, 2445.677734375
859, -3017.424229621887, 3, 3.1271843729991815, 156, 803062,                                             803062, 0.0, 2218.295654296875
860, -2427.4566509723663, 1, 25.763686859994777, 1353, 804415,                                             804415, 0.0, 2500.20654296875
861, -4445.493597924709, 2, 14.243731694994494, 727, 805142,                                             805142, 0.0, 2105.552734375
862, 431.99569618701935, 1, 17.5592164769987, 925, 806067,                                             806067, 0.0, 2562.922607421875
863, 587.444794818759, 1, 12.539892752000014, 639, 806706,                                             806706, 0.0, 2402.987060546875
864, 30.55432915687561, 1, 18.344066014004056, 952, 807658,                                             807658, 0.0, 2389.442138671875
865, -2562.126283943653, 1, 17.945487983997737, 936, 808594,                                             808594, 0.0, 2486.300048828125
866, -3174.5989451408386, 2, 2.123453057000006, 105, 808699,                                             808699, 0.0, 1999.894775390625
867, -3517.959241807461, 2, 6.315398999999161, 321, 809020,                                             809020, 0.0, 1934.72021484375
868, 1439.3592101931572, 1, 8.924743968003895, 453, 809473,                                             809473, 0.0, 2054.310546875
869, -3720.1705558896065, 3, 10.344861252000555, 535, 810008,                                             810008, 0.0, 2384.251708984375
870, -14625.52209275961, 2, 39.617232992000936, 2067, 812075,                                             812075, 0.0, 2289.7763671875
871, -12942.299897432327, 2, 30.664165440000943, 1596, 813671,                                             813671, 0.0, 2545.694091796875
872, -3878.1561715602875, 2, 10.529608037002617, 539, 814210,                                             814210, 0.0, 2263.161865234375
873, -3864.739551305771, 2, 6.3346649470040575, 328, 814538,                                             814538, 0.0, 1874.8773193359375
874, -3200.0775356292725, 1, 20.349566828997922, 1062, 815600,                                             815600, 0.0, 2688.636474609375
